92.813333333	36.1
93.206349206	36.2
93.471315193	36.3
93.728321995	36.4
94.035668934	36.5
94.309138322	36.6
94.558072562	36.7
94.891405896	36.8
95.226666667	37.1
95.560997732	37.2
95.823718821	37.3
96.110385488	37.4
96.380000000	37.5
96.677256236	37.6
96.958344671	37.7
97.304671202	37.8
97.577188209	38.1
97.879569161	38.2
98.158979592	38.3
98.501791383	38.4
98.773265306	38.5
99.068185941	38.6
99.377777778	38.7
99.685782313	38.8
100.174058957	39.1
100.993333333	39.2
101.271655329	39.3
101.551020408	39.4
101.889886621	39.5
102.164535147	39.6
102.432766440	39.7
102.736507937	39.8
102.995011338	40.1
103.263492063	40.2
103.521972789	40.3
103.790657596	40.4
104.108843537	40.5
104.409977324	40.6
104.666326531	40.7
104.972335601	40.8
105.269841270	41.1
105.526666667	41.2
105.882380952	41.3
106.139342404	41.4
106.409070295	41.5
106.742857143	41.6
107.025850340	41.7
107.370521542	41.8
107.649886621	42.1
108.073424036	42.2
108.340000000	42.3
108.620000000	42.4
108.894331066	42.5
109.170068027	42.6
109.445804989	42.7
109.750566893	42.8
110.033560091	43.1
110.421768707	43.2
110.747845805	43.3
111.035124717	43.4
111.297823129	43.5
111.576009070	43.6
111.836031746	43.7
112.116643991	43.8
112.348299320	44.1
112.682086168	44.2
112.948412698	44.3
113.195759637	44.4
113.502040816	44.5
113.806802721	44.6
114.129705215	44.7
114.495623583	44.8
114.931519274	45.1
115.660000000	45.2
115.958276644	45.3
116.237641723	45.4
116.473469388	45.5
116.740000000	45.6
116.997414966	45.7
117.300566893	45.8
117.658662132	46.1
118.200453515	46.2
118.480000000	46.3
118.741043084	46.4
118.980498866	46.5
119.258095238	46.6
119.535600907	46.7
119.811179138	46.8
120.166666667	47.1
120.811678005	47.2
121.102947846	47.3
121.335147392	47.4
121.621768707	47.5
121.908390023	47.6
122.149365079	47.7
122.466825397	47.8
122.773333333	48.1
123.337868481	48.2
123.605873016	48.3
123.842947846	48.4
124.132426304	48.5
124.438956916	48.6
124.752743764	48.7
125.042585034	48.8
125.580045351	49.1
126.115442177	49.2
126.550589569	49.3
127.100793651	49.4
127.859092971	49.5
128.703854875	49.6
129.015873016	49.7
129.260000000	49.8
129.541950113	50.1
129.759637188	50.2
129.993333333	50.3
130.231292517	50.4
130.518616780	50.5
130.778049887	50.6
131.082925170	50.7
131.326984127	50.8
131.515646259	51.1
131.720000000	51.2
132.009070295	51.3
132.226757370	51.4
132.415419501	51.5
132.662131519	51.6
132.930612245	51.7
133.202721088	51.8
133.659863946	52.1
134.306666667	52.2
134.592290249	52.3
134.864399093	52.4
135.121995465	52.5
135.373333333	52.6
135.648072562	52.7
135.906666667	52.8
136.188662132	53.1
136.627664399	53.2
136.939682540	53.3
137.186394558	53.4
137.465759637	53.5
137.726984127	53.6
138.002721088	53.7
138.267573696	53.8
138.553333333	54.1
139.053333333	54.2
139.386666667	54.3
139.626666667	54.4
139.900000000	54.5
140.166666667	54.6
140.426666667	54.7
140.700000000	54.8
141.035827664	55.1
141.572789116	55.2
141.820000000	55.3
142.091609977	55.4
142.345578231	55.5
142.593333333	55.6
142.886666667	55.7
143.186666667	55.8
143.500000000	56.1
144.428117914	56.2
144.707482993	56.3
145.008616780	56.4
145.262585034	56.5
145.526666667	56.6
145.753333333	56.7
146.033333333	56.8
146.273333333	57.1
146.580000000	57.2
146.800000000	57.3
147.100000000	57.4
147.346666667	57.5
147.606666667	57.6
147.846666667	57.7
148.093333333	57.8
148.339229025	58.1
148.626666667	58.2
148.880000000	58.3
149.140000000	58.4
149.420000000	58.5
149.713333333	58.6
150.000000000	58.7
150.286666667	58.8
151.038548753	59.1
151.793333333	59.2
152.473333333	59.3
153.318049887	59.4
153.614603175	59.5
153.906666667	59.6
154.238548753	59.7
154.597732426	59.8
155.217392290	60.1
156.013333333	60.2
156.825396825	60.3
157.206349206	60.4
157.587301587	60.5
158.246666667	60.6
158.911564626	60.7
159.375963719	60.8
159.865759637	61.1
160.560000000	61.2
161.520181406	61.3
162.024489796	61.4
162.797278912	61.5
163.500000000	61.6
164.506666667	61.7
165.634467120	61.8
166.973333333	62.1
168.526077098	62.2
168.867120181	62.3
169.219047619	62.4
169.524875283	62.5
169.828571429	62.6
170.146666667	62.7
170.478004535	62.8
170.880725624	63.1
171.181859410	63.2
171.464784580	63.3
171.744013605	63.4
172.045351474	63.5
172.433333333	63.6
172.839909297	63.7
173.318820862	63.8
173.804988662	64.1
174.726530612	64.2
175.063945578	64.3
175.350566893	64.4
175.633560091	64.5
175.886666667	64.6
176.193696145	64.7
176.441768707	64.8
176.809863946	65.1
177.117777778	65.2
177.440362812	65.3
177.683446712	65.4
177.986666667	65.5
178.313333333	65.6
178.702947846	65.7
179.179092971	65.8
179.664399093	66.1
180.618594104	66.2
180.948752834	66.3
181.235374150	66.4
181.492970522	66.5
181.804988662	66.6
182.046666667	66.7
182.318072562	66.8
182.641179138	67.1
182.935691610	67.2
183.219886621	67.3
183.486666667	67.4
183.767800454	67.5
184.079818594	67.6
184.417233560	67.7
184.809070295	67.8
185.300000000	68.1
185.873333333	68.2
186.173718821	68.3
186.420000000	68.4
186.706666667	68.5
186.992789116	68.6
187.249682540	68.7
187.504761905	68.8
187.780000000	69.1
188.053333333	69.2
188.313333333	69.3
188.606666667	69.4
188.886825397	69.5
189.153333333	69.6
189.386666667	69.7
189.670204082	69.8
189.938707483	70.1
190.291156463	70.2
190.620589569	70.3
190.933333333	70.4
191.212698413	70.5
191.488435374	70.6
191.698866213	70.7
191.989115646	70.8
192.243083900	71.1
192.500680272	71.2
192.779795918	71.3
193.068911565	71.4
193.309750567	71.5
193.572108844	71.6
193.864852608	71.7
194.124988662	71.8
194.372789116	72.1
194.623129252	72.2
194.859024943	72.3
195.170884354	72.4
195.405215420	72.5
195.686666667	72.6
195.936507937	72.7
196.234648526	72.8
196.524489796	73.1
196.787732426	73.2
197.044716553	73.3
197.295918367	73.4
197.548571429	73.5
197.798208617	73.6
198.027369615	73.7
198.273038549	73.8
198.507210884	74.1
198.920000000	74.2
199.246666667	74.3
199.480000000	74.4
199.742403628	74.5
199.967346939	74.6
200.221315193	74.7
200.522448980	74.8
200.741882086	75.1
200.986666667	75.2
201.235714286	75.3
201.492380952	75.4
201.721859410	75.5
202.009773243	75.6
202.300000000	75.7
202.726666667	75.8
203.133333333	76.1
203.682539683	76.2
204.281179138	76.3
204.800000000	76.4
205.485714286	76.5
205.950113379	76.6
206.175034014	76.7
206.460770975	76.8
206.678390023	77.1
206.947845805	77.2
207.172789116	77.3
207.401360544	77.4
207.658956916	77.5
207.905668934	77.6
208.166893424	77.7
208.449886621	77.8
208.758276644	78.1
209.293038549	78.2
209.506666667	78.3
209.720000000	78.4
209.991836735	78.5
210.205895692	78.6
210.492517007	78.7
210.760997732	78.8
211.012108844	79.1
211.268344671	79.2
211.519274376	79.3
211.776870748	79.4
212.050385488	79.5
212.315646259	79.6
212.631043084	79.7
212.941541950	79.8
213.489342404	80.1
214.041723356	80.2
214.692698413	80.3
215.539229025	80.4
215.836734694	80.5
216.087074830	80.6
216.355555556	80.7
216.640000000	80.8
216.893560091	81.1
217.205306122	81.2
217.534693878	81.3
218.006349206	81.4
218.426666667	81.5
218.946666667	81.6
219.520000000	81.7
220.080000000	81.8
220.600000000	82.1
221.393333333	82.2
221.714285714	82.3
222.004535147	82.4
222.254875283	82.5
222.520000000	82.6
222.849886621	82.7
223.126666667	82.8
223.517460317	83.1
223.886666667	83.2
224.200000000	83.3
224.504308390	83.4
224.816326531	83.5
225.080000000	83.6
225.400453515	83.7
225.686666667	83.8
225.962811791	84.1
226.608616780	84.2
226.887981859	84.3
227.146666667	84.4
227.414058957	84.5
227.660000000	84.6
227.980045351	84.7
228.273333333	84.8
228.586666667	85.1
229.006666667	85.2
229.318820862	85.3
229.561904762	85.4
229.834013605	85.5
230.100000000	85.6
230.436281179	85.7
230.686621315	85.8
231.022222222	86.1
231.586031746	86.2
231.903492063	86.3
232.146666667	86.4
232.441904762	86.5
232.673333333	86.6
232.973333333	86.7
233.253333333	86.8
233.564444444	87.1
233.960000000	87.2
234.300000000	87.3
234.586666667	87.4
234.872380952	87.5
235.172063492	87.6
235.466666667	87.7
235.840000000	87.8
236.469841270	88.1
237.213333333	88.2
237.986666667	88.3
238.742857143	88.4
239.046666667	88.5
239.246666667	88.6
239.464126984	88.7
239.692698413	88.8
239.980000000	89.1
240.165079365	89.2
240.472380952	89.3
240.700000000	89.4
240.953333333	89.5
241.226666667	89.6
241.488253968	89.7
241.833333333	89.8
242.326349206	90.1
242.969387755	90.2
243.506349206	90.3
244.706666667	90.4
245.069206349	90.5
245.400000000	90.6
245.752380952	90.7
246.326349206	90.8
247.078095238	91.1
247.773333333	91.2
248.266666667	91.3
248.820000000	91.4
249.513333333	91.5
250.186666667	91.6
251.013333333	91.7
251.746666667	91.8
