###data-type:		Global Beat Dynamics (0.2x2 smoothing; 100 ms delay)
###extraction-date:	Mon May 23 23:43:10 PDT 2022
171.712	82.6	79.1
172.103	82.3	79.2
172.539	81.5	79.3
173	85.5	79.4
173.592	83.2	80.1
174.872	82.5	80.2
175.613	79.0	80.3
176.039	80.5	80.4
176.437	82.7	81.1
176.814	83.5	81.2
177.478	80.3	81.3
178.747	77.5	81.4
180.384	82.9	82.1
181.56	80.7	82.2
182.082	79.7	82.3
182.535	77.7	82.4
183.205	88.3	83.1
183.78	83.0	83.2
184.244	81.1	83.3
184.726	81.0	83.4
185.316	84.7	84.1
185.818	81.0	84.2
186.358	80.6	84.3
186.828	79.1	84.4
187.372	85.9	85.1
187.907	79.9	85.2
188.354	77.4	85.3
188.855	76.3	85.4
189.527	81.3	86.1
190.299	83.2	86.2
190.811	85.1	86.3
191.254	80.8	86.4
191.756	83.6	87.1
192.261	81.8	87.2
192.752	83.6	87.3
193.228	85.1	87.4
194.038	83.1	88.1
194.781	74.9	88.2
195.338	79.0	88.3
195.727	80.3	88.4
196.171	79.0	89.1
196.789	77.8	89.2
197.155	81.0	89.3
197.602	80.0	89.4
198.235	84.4	90.1
199.14	81.9	90.2
199.645	82.3	90.3
200.179	80.7	90.4
200.908	83.7	91.1
201.938	77.2	91.2
202.786	76.8	91.3
203.86	50.4	91.4
