###data-type:		Global Beat Dynamics (0.2x2 smoothing; 100 ms delay)
###extraction-date:	Tue May 24 09:54:30 PDT 2022
224.872	74.1	87.2
225.435	73.1	87.3
225.998	71.0	87.4
227.144	74.5	88.1
228.389	66.3	88.2
229.623	69.9	88.3
230.106	74.4	88.4
230.511	67.9	89.1
231.347	74.4	89.2
231.922	71.6	89.3
232.581	71.1	89.4
233.539	69.2	90.1
235.445	61.3	90.2
236.421	73.1	90.3
236.898	68.4	90.4
237.902	74.3	91.1
239.203	77.0	91.2
240.385	62.1	91.3
241.789	36.0	91.4
