192.204263039	71.1
192.779795918	71.2
193.280000000	71.3
193.872108844	71.4
194.332766440	72.1
194.859024943	72.2
195.405215420	72.3
195.913333333	72.4
196.524489796	73.1
197.044716553	73.2
197.548571429	73.3
198.027369615	73.4
198.507210884	74.1
199.246666667	74.2
199.720634921	74.3
200.213333333	74.4
200.741882086	75.1
201.235714286	75.2
201.721859410	75.3
202.325623583	75.4
203.133333333	76.1
204.286666667	76.2
205.521179138	76.3
206.175034014	76.4
206.678390023	77.1
207.088253968	77.2
207.583469388	77.3
208.056281179	77.4
208.612244898	78.1
209.506666667	78.2
209.946666667	78.3
210.466666667	78.4
211.012108844	79.1
211.550634921	79.2
212.050385488	79.3
212.631043084	79.4
213.492970522	80.1
214.692698413	80.2
215.786666667	80.3
216.366439909	80.4
216.893560091	81.1
217.534693878	81.2
218.426666667	81.3
219.520000000	81.4
220.600000000	82.1
221.707029478	82.2
222.233333333	82.3
222.806666667	82.4
223.486666667	83.1
224.200000000	83.2
224.766666667	83.3
225.422222222	83.4
225.980952381	84.1
226.902494331	84.2
227.417687075	84.3
227.990929705	84.4
228.586666667	85.1
229.297052154	85.2
229.793333333	85.3
230.429024943	85.4
231.031292517	86.1
231.866666667	86.2
232.402721088	86.3
232.973333333	86.4
233.556462585	87.1
234.300000000	87.2
234.877097506	87.3
235.457596372	87.4
236.473469388	88.1
237.986666667	88.2
239.046666667	88.3
239.440000000	88.4
239.980000000	89.1
240.449886621	89.2
240.953333333	89.3
241.500000000	89.4
242.306666667	90.1
243.506349206	90.2
245.046666667	90.3
245.726666667	90.4
247.053333333	91.1
248.266666667	91.2
249.513333333	91.3
251.013333333	91.4
